report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000036,"During the withdrawal the Kelly bar (conductive bar of 45 Kg, 1.5 m of length and 10 cm of diameter) of the equipment of perforation on the part of two workers, one of them is positioned in the low part to tie the bar and the injured one is position in the upper part to hold the bar, when positioning the bar on the platform they lose control of the bar moving 5 cm with the 2nd finger of the right hand against the pulleys of the frame. At the time of the accident, the worker was wearing safety gloves and the drill rig was blocked.",0.5249739759458559,0.5902686702000575,0.5576213230729568,0.06529469425420154,0.8847573538540865,0.4172684592368478,Near decision boundary,172
industrial_safety_000094,"When it opens the suction valve of the 420-BO-01 acid pump, the cable of the same pump comes loose by pressing the 5th finger of the employee's left hand against the tubing, causing a fracture in the distal phalanx. Photos",0.4942804961008212,0.5227946604908161,0.5085375782958187,0.028514164389994934,0.9829248434083626,0.41684237253895035,TF-IDF NO / Transformer YES disagreement,173
industrial_safety_000111,The employee reports that he placed the air lance in the tank 1604 and then opened the manual air valve and projection of acid solution heated toward him reaching the front of the left thigh.,0.5529422048476714,0.6509707081521159,0.6019564564998936,0.09802850330444446,0.7960870870002128,0.41618069034627764,High combined uncertainty,174
industrial_safety_000396,"The employee reports that he performed his routine activities in the Foundry area when it was necessary to fit the last ZAMAC ingots of one of the packages. At this point, the ingot slipped and hit the back of his right foot, causing pain. The safety footwear worn by the employee has a steel toe and a metatarsal protector.",0.49927765542948205,0.4635329128702265,0.4814052841498543,0.03574474255925553,0.9628105682997086,0.4160080126656502,Near decision boundary,175
industrial_safety_000028,"The worker carried out his work at level 2940, stop 896; and placed metal mesh on the basket (SOIL HALF) of the Scissor the mesh falls and hits the back of his right hand.",0.5016824623516261,0.4714988098746532,0.48659063611313963,0.030183652476972855,0.9731812722262793,0.4109108851029475,TF-IDF YES / Transformer NO disagreement,176
industrial_safety_000421,"The employee performed insertion and adjustment of the joint in the blind flange of a 54 ""tubing, when one of the wedges shifted, causing movement in the flange, causing the 3rd and 4th fingers of the left hand to be pressed.",0.49480107208411467,0.45673470800921934,0.475767890046667,0.03806636407489533,0.951535780093334,0.41031966389522795,Near decision boundary,177
industrial_safety_000419,"Approx. 18:40 hours, Mr. Luis maintenance team of mobile equipment, adjusted a bolt of the front loader J005A, at which time his face is impacted by the key used for this activity, producing a slight cut in the surface of the face. He is transferred to the medical service, attended and registered.",0.5541449158098923,0.5103236348186172,0.5322342753142548,0.043821280991275136,0.9355314493714904,0.4096610979919127,Near decision boundary,178
industrial_safety_000022,"While aligning the right bracket of tower N ° 32, when releasing the tension applied by the tirford of 1.5 Tn, when pushing the lever towards the tension release point, it returns by mechanical effect overcoming the resistance of the lineman operator and reshaping the the hands of the assistant beating the assistant in the frontal region.",0.5231054670458487,0.581694199164386,0.5523998331051174,0.05858873211853732,0.8952003337897652,0.40880052466960304,Near decision boundary,179
industrial_safety_000311,"At level 3450, Tajo area 2; after completing the drilling of drills for loading; the operator removes the bit from the jumbo arm and walks towards the crew cabin; from the crown of the work a fragment of rock that passes through the cocada of the mesh of 3 ""and impacts on its helmet and rebound hits the right shoulder of the operator, generating the described injury.",0.5155113693323591,0.5643032232037984,0.5399072962680788,0.04879185387143936,0.9201854074638425,0.40737833465428636,Near decision boundary,180
industrial_safety_000273,"During the exchange of the shock-bearing housing, the employee used a sledgehammer to hit the pipe. At this stage of the activity the hammer hit the stepladder that was very close, coming to (hand tool) to be projected onto the left hand thumb, which was holding the piece.",0.5129537625469147,0.5585963340543596,0.5357750483006372,0.045642571507444885,0.9284499033987257,0.4071832130929414,Near decision boundary,181
industrial_safety_000163,"Auxiliary and Geologist traveled to the field to evaluate geological points following the GPS near some drainage. Following the state highway that gives access to Aripuanã area, stopped and got out of the vehicle to see the point identified in the GPS, Ademir, distancing himself about five meters from the vehicle, accompanied by the geologist Mario, was surprised by two bites of blows on his neck. Quickly he hurried back to the vehicle, moving away from the place. The clerk was wearing a girdle and goggles, he still was not wearing gloves, as he would not enter the forest area. There was no allergic reaction.",0.5348324833317758,0.6063387725530242,0.5705856279424,0.07150628922124835,0.8588287441152,0.4068180339948682,Near decision boundary,182
industrial_safety_000363,"On 08/03/2017 at 3:30 PM, when performing MAG activity, the employee Murilo da Silva, when moving in the acquisition line, came across a small drainage (approximately 40cm wide), with small gap. As he traversed the drainage, the employee rested his right foot on the ravine that came to rest, causing the right ankle to twist. Soon after the twisting, the activities were paralyzed and the employee was taken to the local hospital, where an x-ray was taken and an examination made by the physician. No serious injury was found, only a small swelling, then released to normal activities.",0.5130212556556504,0.4924249450320134,0.5027231003438319,0.020596310623636982,0.9945537993123361,0.4060549154623513,TF-IDF YES / Transformer NO disagreement,183
industrial_safety_000088,"In circumstances that two workers of the Abratech company were doing putty work inside the conditioning tank (5 meters deep and covered by platforms) of metal gratings - grating- in the upper part), two other employees of the HyT company carried out maneuvers transfer of a pump with the help of a manual tick - which worked hooked to a beam H, dragging the pump on the metal gratings (grating), suddenly the pump is hooked with a metal grate (grating) and when trying to release it, the metal grid (grating - 13.0 Kg. (60 cm x 92 cm)) falls inside the tank, hits a diagonal channel inside the tank and then impacts the right arm of one of the workers and rubs the helmet of the second worker that he was crouching. The area where the bomb was being moved was marked with tape and did not have a lookout.",0.5443496729811464,0.626696785073324,0.5855232290272352,0.0823471120921776,0.8289535419455296,0.4058846421516035,High combined uncertainty,184
industrial_safety_000326,"Upon entering the mine interior; the bodeguero is located only in the litorina N ° 13, last of the convoy; during its displacement, the litorina derails and advances approximately 15 meters; it is when the operator observes this event and before entering through the entrance gate paralyzes the displacement of the convoy. The winemaker had his full EPPs on.",0.5505324484071602,0.6395827371853462,0.5950575927962531,0.089050288778186,0.8098848144074937,0.40463667198887987,High combined uncertainty,185
